,idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand,TRUE,model,type,abs_bias,ci_length
39,118.0,2.015,2.015,2.7910001,-0.776,0.179,0.79600006,1.4710001,0.776,1.156,0.27800003,0.39600003,0.081,0.21300001,1.6630001,2.3690002,0.0,0.28800002,GP_observed,stoch,,GP,Obs.,0.776,0.7060000999999998
40,118.0,0.59000003,0.58900005,0.694,-0.104,0.035,0.11000001,0.30200002,0.105000004,0.23400001,0.15100001,2244.238,0.025,66080476.0,0.52400005,0.65900004,0.0,0.836,Linear_3S,dynamic,,Linear,3S,0.104,0.13499998999999996
41,118.0,2.328,2.3270001,2.7910001,-0.46300003,0.12200001,0.47900003,0.72,0.46300003,0.577,0.16600001,0.19600001,0.029000001,0.053000003,2.0930002,2.569,0.0,0.632,Linear_3S,stoch,,Linear,3S,0.46300003,0.47599979999999986
42,118.0,0.55600005,0.55600005,0.694,-0.13800001,0.043,0.14400001,0.41400003,0.13800001,0.282,0.19900002,1877.2301,0.043,57986584.0,0.47300002,0.64000005,0.0,0.924,GP_3S,dynamic,,GP,3S,0.13800001,0.16700003000000002
43,118.0,2.193,2.1920002,2.7910001,-0.59800005,0.133,0.61300004,0.94100004,0.59800005,0.717,0.21400002,0.24400002,0.048,0.08400001,1.9330001,2.456,0.0,0.818,GP_3S,stoch,,GP,3S,0.59800005,0.5229998999999999
44,118.0,0.72900003,0.72900003,0.694,0.035,0.028,0.045,0.23200001,0.038000003,0.18900001,0.054,3357.7722,0.004,96079780.0,0.67300004,0.785,1.0,0.22000001,Linear_1S,dynamic,,Linear,1S,0.035,0.11199996000000001
45,118.0,0.71300006,0.71400005,0.694,0.019000001,0.039,0.043,0.324,0.034,0.22700001,0.05,3670.8733,0.004,120192260.0,0.63500005,0.79,1.0,0.52400005,GP_1S,dynamic,,GP,1S,0.019000001,0.15499995
46,118.0,2.897,2.8960001,2.7910001,0.106000006,0.11400001,0.155,0.41900003,0.127,0.33400002,0.045,0.133,0.003,0.032,2.6720002,3.1200001,1.0,0.40600002,Linear_1S,stoch,,Linear,1S,0.106000006,0.4479999000000001
47,118.0,2.8820002,2.88,2.7910001,0.091000006,0.14400001,0.17,0.65300006,0.136,0.44200003,0.049000002,0.16600001,0.004,0.05,2.6000001,3.167,1.0,0.632,GP_1S,stoch,,GP,1S,0.091000006,0.5669998999999999
48,173.0,0.49800003,0.49800003,0.509,-0.011000001,0.013,0.017,0.039,0.014,0.022000002,0.028,0.049000002,0.001,0.004,0.47300002,0.52400005,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.011000001,0.05100003000000003
49,173.0,0.476,0.476,0.509,-0.033,0.015000001,0.037,0.201,0.034,0.081,0.066,0.15100001,0.0050000004,0.071,0.446,0.50600004,0.0,0.88400006,GP_oracle,dynamic,,GP,Oracle,0.033,0.06000003999999998
50,173.0,2.565,2.5640001,2.634,-0.069000006,0.071,0.09900001,0.11400001,0.081,0.08400001,0.031000001,0.030000001,0.001,0.001,2.4290001,2.703,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.069000006,0.27399989999999974
51,173.0,2.519,2.5200002,2.634,-0.115,0.075,0.13700001,0.47100002,0.119,0.2,0.045,0.064,0.003,0.012,2.374,2.6650002,1.0,0.89800006,GP_oracle,stoch,,GP,Oracle,0.115,0.29100020000000004
52,173.0,0.39400002,0.393,0.509,-0.115,0.028,0.11800001,0.26900002,0.115,0.192,0.22600001,2051.187,0.054,29759714.0,0.33900002,0.45000002,0.0,0.22000001,Linear_observed,dynamic,,Linear,Obs.,0.115,0.11099999999999999
53,173.0,0.30100003,0.30100003,0.509,-0.208,0.047000002,0.21300001,0.37500003,0.208,0.27800003,0.409,2383.051,0.17600001,60378810.0,0.208,0.39400002,0.0,0.522,GP_observed,dynamic,,GP,Obs.,0.208,0.18600002000000002
54,173.0,1.789,1.7850001,2.634,-0.845,0.12200001,0.85400003,1.103,0.845,0.88500005,0.321,0.30400002,0.105000004,0.117000006,1.5530001,2.032,0.0,0.15200001,Linear_observed,stoch,,Linear,Obs.,0.845,0.47899990000000003
55,173.0,1.682,1.6810001,2.634,-0.952,0.149,0.96300006,1.337,0.952,1.033,0.36100003,0.36,0.134,0.17600001,1.391,1.9790001,0.0,0.28800002,GP_observed,stoch,,GP,Obs.,0.952,0.5880000999999999
56,173.0,0.411,0.41000003,0.509,-0.098000005,0.024,0.101,0.25100002,0.098000005,0.18400002,0.193,2039.2281,0.040000003,40623690.0,0.36600003,0.45900002,0.0,0.78400004,Linear_3S,dynamic,,Linear,3S,0.098000005,0.09299999000000003
57,173.0,2.118,2.117,2.634,-0.51600003,0.112,0.528,0.74600005,0.51600003,0.596,0.19600001,0.21100001,0.040000003,0.061000004,1.9010001,2.3370001,0.0,0.58400005,Linear_3S,stoch,,Linear,3S,0.51600003,0.43599999999999994
58,173.0,0.39200002,0.39200002,0.509,-0.117000006,0.030000001,0.12100001,0.35300002,0.117000006,0.224,0.23,2099.4102,0.056,55715564.0,0.33400002,0.45000002,0.0,0.89400005,GP_3S,dynamic,,GP,3S,0.117000006,0.11599999999999999
59,173.0,1.9900001,1.9890001,2.634,-0.64400005,0.123,0.656,0.96000004,0.64500004,0.73600006,0.245,0.264,0.062000003,0.097,1.7490001,2.23,0.0,0.768,GP_3S,stoch,,GP,3S,0.64400005,0.48099990000000004
60,173.0,0.50600004,0.50600004,0.509,-0.003,0.019000001,0.019000001,0.19100001,0.015000001,0.15,0.030000001,3364.8333,0.001,62072636.0,0.469,0.54300004,1.0,0.15,Linear_1S,dynamic,,Linear,1S,0.003,0.07400004000000004
61,173.0,0.46800002,0.469,0.509,-0.041,0.026,0.048,0.34500003,0.042000003,0.209,0.082,3593.0103,0.009000001,71201620.0,0.416,0.51500005,1.0,0.312,GP_1S,dynamic,,GP,1S,0.041,0.09900005000000006
62,173.0,2.693,2.6910002,2.634,0.059000004,0.108,0.123,0.41000003,0.098000005,0.32500002,0.037,0.133,0.002,0.031000001,2.483,2.9080002,1.0,0.36800003,Linear_1S,stoch,,Linear,1S,0.059000004,0.42500019999999994
63,173.0,2.561,2.5630002,2.634,-0.07300001,0.13900001,0.157,0.79200006,0.125,0.47100002,0.047000002,0.16800001,0.004,0.054,2.283,2.828,1.0,0.582,GP_1S,stoch,,GP,1S,0.07300001,0.5449999999999999
64,228.0,0.70000005,0.70000005,0.702,-0.002,0.019000001,0.020000001,0.058000002,0.016,0.030000001,0.022000002,0.041,0.001,0.003,0.661,0.73800004,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.002,0.07700003999999994
65,228.0,0.688,0.688,0.702,-0.014,0.021000002,0.025,0.17300001,0.020000001,0.071,0.029000001,0.112,0.001,0.029000001,0.647,0.72900003,1.0,0.998,GP_oracle,dynamic,,GP,Oracle,0.014,0.08200003
66,228.0,2.657,2.657,2.6620002,-0.0050000004,0.075,0.075,0.086,0.060000002,0.065000005,0.023000002,0.024,0.001,0.001,2.5100002,2.805,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.0050000004,0.29499980000000026
67,228.0,2.6090002,2.6100001,2.6620002,-0.053000003,0.081,0.096,0.275,0.078,0.12900001,0.029000001,0.045,0.001,0.0050000004,2.4510002,2.7680001,1.0,1.0,GP_oracle,stoch,,GP,Oracle,0.053000003,0.3169998999999999
68,228.0,0.423,0.42200002,0.702,-0.279,0.041,0.28300002,0.40800002,0.28,0.30600002,0.39800003,657.57,0.162,7864763.5,0.342,0.504,0.0,0.17400001,Linear_observed,dynamic,,Linear,Obs.,0.279,0.16199999999999998
69,228.0,0.275,0.27600002,0.702,-0.42700002,0.08800001,0.43600002,0.569,0.42700002,0.45200002,0.60800004,1185.5651,0.38500002,33554532.0,0.10300001,0.446,0.0,0.42600003,GP_observed,dynamic,,GP,Obs.,0.42700002,0.34299999000000003
70,228.0,1.4560001,1.4540001,2.6620002,-1.2060001,0.128,1.213,1.409,1.2060001,1.21,0.453,0.42000002,0.208,0.2,1.205,1.71,0.0,0.07,Linear_observed,stoch,,Linear,Obs.,1.2060001,0.5049999999999999
71,228.0,1.539,1.5400001,2.6620002,-1.123,0.135,1.131,1.4490001,1.123,1.184,0.42200002,0.418,0.18100001,0.223,1.273,1.8040001,0.0,0.23600002,GP_observed,stoch,,GP,Obs.,1.123,0.5310001000000002
72,228.0,0.577,0.57600003,0.702,-0.125,0.035,0.13000001,0.32000002,0.126,0.24100001,0.179,1523.2501,0.034,47898736.0,0.51000005,0.648,0.0,0.878,Linear_3S,dynamic,,Linear,3S,0.125,0.13799994999999998
73,228.0,2.1490002,2.148,2.6620002,-0.513,0.11800001,0.526,0.74500006,0.513,0.59900004,0.193,0.21300001,0.039,0.062000003,1.9210001,2.381,0.0,0.582,Linear_3S,stoch,,Linear,3S,0.513,0.4599998999999997
74,228.0,0.54700005,0.546,0.702,-0.155,0.037,0.16000001,0.37100002,0.156,0.27100003,0.22200002,1142.0321,0.052,36741190.0,0.476,0.62,0.0,0.92600006,GP_3S,dynamic,,GP,3S,0.155,0.14400000000000002
75,228.0,2.006,2.006,2.6620002,-0.656,0.125,0.66800004,0.906,0.656,0.749,0.24700001,0.27400002,0.063,0.1,1.7600001,2.252,0.0,0.758,GP_3S,stoch,,GP,3S,0.656,0.4919998999999997
76,228.0,0.744,0.74300003,0.702,0.042000003,0.028,0.05,0.23500001,0.043,0.185,0.061000004,2504.3472,0.0050000004,76326890.0,0.689,0.8,1.0,0.23400001,Linear_1S,dynamic,,Linear,1S,0.042000003,0.1110000000000001
77,228.0,0.69200003,0.69200003,0.702,-0.010000001,0.035,0.036000002,0.27600002,0.029000001,0.2,0.041,2036.633,0.003,57746076.0,0.625,0.76100004,1.0,0.50200003,GP_1S,dynamic,,GP,1S,0.010000001,0.13600004
78,228.0,2.805,2.8040001,2.6620002,0.143,0.109000005,0.18,0.44500002,0.15200001,0.35200003,0.057000004,0.14500001,0.0050000004,0.037,2.5930002,3.0210001,1.0,0.356,Linear_1S,stoch,,Linear,1S,0.143,0.4279999000000001
79,228.0,2.5770001,2.5760002,2.6620002,-0.085,0.14,0.164,0.518,0.132,0.38000003,0.05,0.14400001,0.004,0.034,2.302,2.8520002,1.0,0.63600004,GP_1S,stoch,,GP,1S,0.085,0.5500001999999999
80,283.0,0.72200006,0.72200006,0.70500004,0.017,0.017,0.024,0.053000003,0.020000001,0.026,0.028,0.031000001,0.001,0.002,0.68700004,0.75500005,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.017,0.06800001
81,283.0,0.70500004,0.70500004,0.70500004,-0.0,0.018000001,0.018000001,0.18800001,0.014,0.081,0.020000001,0.13100001,0.001,0.039,0.67,0.74,1.0,0.93000007,GP_oracle,dynamic,,GP,Oracle,0.0,0.06999999999999995
82,283.0,2.736,2.736,2.674,0.062000003,0.067,0.091000006,0.096,0.075,0.076000005,0.028,0.029000001,0.001,0.001,2.604,2.8650002,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.062000003,0.2610001999999998
83,283.0,2.713,2.713,2.674,0.039,0.071,0.081,0.363,0.065000005,0.16700001,0.024,0.060000002,0.001,0.008,2.572,2.8530002,1.0,0.99600005,GP_oracle,stoch,,GP,Oracle,0.039,0.2810001999999998
84,283.0,0.52000004,0.51900005,0.70500004,-0.185,0.038000003,0.18900001,0.367,0.186,0.27600002,0.263,1367.68,0.072000004,25590600.0,0.44400004,0.59300005,0.0,0.224,Linear_observed,dynamic,,Linear,Obs.,0.185,0.14900001000000002
85,283.0,0.323,0.324,0.70500004,-0.38200003,0.068,0.388,0.55200005,0.38200003,0.437,0.54200006,1608.331,0.303,47915730.0,0.187,0.455,0.0,0.39800003,GP_observed,dynamic,,GP,Obs.,0.38200003,0.268
86,283.0,1.792,1.7900001,2.674,-0.882,0.113000005,0.88900006,1.136,0.882,0.90900004,0.33,0.305,0.11100001,0.11800001,1.567,2.013,0.0,0.15,Linear_observed,stoch,,Linear,Obs.,0.882,0.44599999999999995
87,283.0,1.8840001,1.8830001,2.674,-0.79,0.11800001,0.799,1.248,0.79,1.0020001,0.296,0.36,0.089,0.17500001,1.6530001,2.1160002,0.0,0.30600002,GP_observed,stoch,,GP,Obs.,0.79,0.46300010000000014
88,283.0,0.629,0.628,0.70500004,-0.076000005,0.036000002,0.08400001,0.312,0.07700001,0.24000001,0.109000005,1962.5441,0.014,68117610.0,0.56200004,0.70100003,0.0,0.85600007,Linear_3S,dynamic,,Linear,3S,0.076000005,0.13899998999999996
89,283.0,2.2250001,2.2250001,2.674,-0.44900003,0.10700001,0.46100003,0.689,0.448,0.551,0.16800001,0.194,0.030000001,0.052,2.019,2.436,0.0,0.59000003,Linear_3S,stoch,,Linear,3S,0.44900003,0.4169999999999998
90,283.0,0.596,0.595,0.70500004,-0.109000005,0.039,0.116000004,0.39400002,0.109000005,0.277,0.155,1644.837,0.027,60519650.0,0.52000004,0.675,0.0,0.91600007,GP_3S,dynamic,,GP,3S,0.109000005,0.15499996000000005
91,283.0,2.105,2.104,2.674,-0.569,0.11800001,0.58100003,0.84900004,0.569,0.657,0.21300001,0.231,0.047000002,0.074,1.8750001,2.338,0.0,0.744,GP_3S,stoch,,GP,3S,0.569,0.4629999
92,283.0,0.80100006,0.8,0.70500004,0.096,0.029000001,0.1,0.25800002,0.096,0.21200001,0.136,3205.09,0.020000001,119723350.0,0.744,0.85800004,0.0,0.172,Linear_1S,dynamic,,Linear,1S,0.096,0.11400003999999997
93,283.0,0.785,0.785,0.70500004,0.080000006,0.038000003,0.089,0.358,0.081,0.25800002,0.11400001,3286.363,0.016,146165310.0,0.711,0.86,0.0,0.47800002,GP_1S,dynamic,,GP,1S,0.080000006,0.14900000000000002
94,283.0,2.7970002,2.7960002,2.674,0.123,0.09900001,0.158,0.41300002,0.133,0.32900003,0.05,0.13700001,0.003,0.034,2.604,2.9910002,1.0,0.372,Linear_1S,stoch,,Linear,1S,0.123,0.3870002000000001
95,283.0,2.7180002,2.7180002,2.674,0.044000003,0.141,0.148,0.634,0.11800001,0.41500002,0.044000003,0.15900001,0.003,0.046000004,2.4410002,2.9910002,1.0,0.634,GP_1S,stoch,,GP,1S,0.044000003,0.5500000000000003
96,338.0,0.57600003,0.57600003,0.563,0.013,0.013,0.018000001,0.034,0.015000001,0.018000001,0.026,0.034,0.001,0.002,0.55,0.601,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.013,0.050999999999999934
97,338.0,0.565,0.565,0.563,0.002,0.015000001,0.015000001,0.11000001,0.012,0.053000003,0.021000002,0.11400001,0.001,0.033,0.536,0.59400004,1.0,1.0,GP_oracle,dynamic,,GP,Oracle,0.002,0.05800003999999992
98,338.0,2.7410002,2.7410002,2.6780002,0.063,0.066,0.09200001,0.1,0.075,0.076000005,0.028,0.028,0.001,0.001,2.611,2.871,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.063,0.2599999999999998
99,338.0,2.661,2.661,2.6780002,-0.017,0.07,0.072000004,0.37100002,0.057000004,0.16000001,0.021000002,0.051000003,0.001,0.007,2.5240002,2.801,1.0,0.984,GP_oracle,stoch,,GP,Oracle,0.017,0.2769998
100,338.0,0.49300003,0.492,0.563,-0.07,0.038000003,0.080000006,0.261,0.071,0.192,0.126,2466.9102,0.020000001,51761096.0,0.41900003,0.569,1.0,0.27800003,Linear_observed,dynamic,,Linear,Obs.,0.07,0.14999996999999993
101,338.0,0.279,0.28,0.563,-0.284,0.056,0.29000002,0.43100002,0.28500003,0.33,0.50600004,1857.2291,0.266,43797224.0,0.16800001,0.38900003,0.0,0.448,GP_observed,dynamic,,GP,Obs.,0.284,0.22100002
102,338.0,1.9340001,1.9310001,2.6780002,-0.744,0.141,0.757,1.0450001,0.74300003,0.83100003,0.27800003,0.28300002,0.080000006,0.104,1.6580001,2.216,0.0,0.20600002,Linear_observed,stoch,,Linear,Obs.,0.744,0.5579999000000002
103,338.0,2.0010002,2.002,2.6780002,-0.67700005,0.17400001,0.69900006,1.3790001,0.67700005,1.069,0.25300002,0.38700002,0.068,0.21100001,1.664,2.3460002,0.0,0.316,GP_observed,stoch,,GP,Obs.,0.67700005,0.6820002000000003
104,338.0,0.523,0.522,0.563,-0.040000003,0.030000001,0.05,0.24100001,0.043,0.18200001,0.076000005,2640.975,0.008,66521132.0,0.467,0.58400005,1.0,0.88600004,Linear_3S,dynamic,,Linear,3S,0.040000003,0.11700004999999997
105,338.0,2.3730001,2.3720002,2.6780002,-0.305,0.125,0.32900003,0.642,0.305,0.50200003,0.11400001,0.18300001,0.015000001,0.05,2.1330001,2.6200001,0.0,0.78200006,Linear_3S,stoch,,Linear,3S,0.305,0.4870000000000001
106,338.0,0.508,0.507,0.563,-0.055000003,0.033,0.065000005,0.33900002,0.057000004,0.22600001,0.101,2707.8352,0.013,87016904.0,0.44500002,0.574,1.0,0.96000004,GP_3S,dynamic,,GP,3S,0.055000003,0.12899997999999996
107,338.0,2.246,2.2450001,2.6780002,-0.432,0.133,0.45200002,0.90000004,0.432,0.647,0.16100001,0.23,0.028,0.082,1.9870001,2.5080001,0.0,0.89000005,GP_3S,stoch,,GP,3S,0.432,0.5209999999999999
108,338.0,0.65900004,0.65800005,0.563,0.096,0.023000002,0.098000005,0.22000001,0.095000006,0.179,0.16900001,4235.3003,0.030000001,111001920.0,0.614,0.70400006,0.0,0.142,Linear_1S,dynamic,,Linear,1S,0.096,0.09000006000000005
109,338.0,0.65800005,0.657,0.563,0.095000006,0.029000001,0.09900001,0.356,0.095000006,0.26000002,0.16800001,5399.9805,0.031000001,185851400.0,0.60200006,0.71800005,0.0,0.30800003,GP_1S,dynamic,,GP,1S,0.095000006,0.11599999000000005
110,338.0,3.071,3.0690002,2.6780002,0.393,0.113000005,0.409,0.586,0.393,0.47800002,0.147,0.20400001,0.023000002,0.071,2.8500001,3.2930002,0.0,0.246,Linear_1S,stoch,,Linear,1S,0.393,0.4430000999999999
111,338.0,3.163,3.164,2.6780002,0.485,0.15100001,0.509,1.0810001,0.485,0.86100006,0.18100001,0.34,0.036000002,0.16700001,2.868,3.466,0.0,0.19800001,GP_1S,stoch,,GP,1S,0.485,0.5980000000000003
112,393.0,0.924,0.924,0.91600007,0.008,0.027,0.028,0.062000003,0.023000002,0.034,0.025,0.035,0.001,0.002,0.87000006,0.97700006,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.008,0.10699999999999998
113,393.0,0.90300006,0.90200007,0.91600007,-0.013,0.030000001,0.033,0.18,0.026,0.096,0.029000001,0.125,0.001,0.033,0.84400004,0.96300006,1.0,0.998,GP_oracle,dynamic,,GP,Oracle,0.013,0.1190000200000001
114,393.0,2.607,2.608,2.572,0.035,0.07,0.079,0.086,0.063,0.067,0.025,0.026,0.001,0.001,2.4650002,2.7470002,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.035,0.28200000000000003
115,393.0,2.552,2.551,2.572,-0.020000001,0.074,0.07700001,0.293,0.061000004,0.124000005,0.024,0.043,0.001,0.004,2.4080002,2.6980002,1.0,0.998,GP_oracle,stoch,,GP,Oracle,0.020000001,0.29000000000000004
116,393.0,0.629,0.629,0.91600007,-0.287,0.047000002,0.29000002,0.49400002,0.286,0.37800002,0.31300002,1101.987,0.1,30733902.0,0.537,0.72,0.0,0.19800001,Linear_observed,dynamic,,Linear,Obs.,0.287,0.18299999999999994
117,393.0,0.53000003,0.53000003,0.91600007,-0.386,0.08400001,0.39400002,0.698,0.38500002,0.56700003,0.42100003,2037.165,0.185,139234670.0,0.363,0.694,0.0,0.33200002,GP_observed,dynamic,,GP,Obs.,0.386,0.33099999999999996
118,393.0,1.9490001,1.9480001,2.572,-0.623,0.128,0.63500005,0.938,0.62200004,0.725,0.24200001,0.257,0.061000004,0.089,1.6990001,2.1980002,0.0,0.22000001,Linear_observed,stoch,,Linear,Obs.,0.623,0.49900010000000017
119,393.0,2.3100002,2.308,2.572,-0.26200002,0.172,0.31300002,1.3210001,0.27100003,0.99600005,0.106000006,0.38000003,0.015000001,0.22500001,1.983,2.65,1.0,0.328,GP_observed,stoch,,GP,Obs.,0.26200002,0.6669999999999998
120,393.0,0.74100006,0.74,0.91600007,-0.17500001,0.052,0.18200001,0.44300002,0.17500001,0.34,0.19100001,1534.098,0.040000003,66957092.0,0.643,0.84700006,0.0,0.78800005,Linear_3S,dynamic,,Linear,3S,0.17500001,0.20400006000000004
121,393.0,2.1880002,2.186,2.572,-0.384,0.119,0.40100002,0.675,0.38300002,0.52400005,0.149,0.192,0.024,0.053000003,1.96,2.426,0.0,0.67800003,Linear_3S,stoch,,Linear,3S,0.384,0.4660000000000002
122,393.0,0.70600003,0.70500004,0.91600007,-0.21000001,0.064,0.21900001,0.614,0.209,0.43,0.22900002,1410.244,0.057000004,84080136.0,0.58400005,0.83800006,0.0,0.92200005,GP_3S,dynamic,,GP,3S,0.21000001,0.25400001000000005
123,393.0,2.045,2.043,2.572,-0.527,0.132,0.54300004,0.9620001,0.527,0.694,0.20500001,0.254,0.045,0.095000006,1.7900001,2.309,0.0,0.92800003,GP_3S,stoch,,GP,3S,0.527,0.5189999000000001
124,393.0,0.9710001,0.97,0.91600007,0.055000003,0.044000003,0.071,0.35300002,0.060000002,0.277,0.065000005,2464.6501,0.006,120608430.0,0.883,1.0580001,1.0,0.21800001,Linear_1S,dynamic,,Linear,1S,0.055000003,0.1750001000000001
125,393.0,0.96400005,0.96300006,0.91600007,0.048,0.071,0.086,0.61600006,0.069000006,0.39000002,0.076000005,2692.808,0.009000001,164006940.0,0.82600003,1.1060001,1.0,0.578,GP_1S,dynamic,,GP,1S,0.048,0.28000006999999993
126,393.0,2.7640002,2.7630002,2.572,0.192,0.115,0.224,0.467,0.19700001,0.372,0.07700001,0.164,0.008,0.047000002,2.5370002,2.9880002,1.0,0.36200002,Linear_1S,stoch,,Linear,1S,0.192,0.45100000000000007
127,393.0,2.6880002,2.6880002,2.572,0.116000004,0.164,0.201,0.84400004,0.163,0.53000003,0.063,0.20600002,0.006,0.076000005,2.367,3.012,1.0,0.62200004,GP_1S,stoch,,GP,1S,0.116000004,0.645
128,448.0,0.767,0.767,0.75500005,0.012,0.020000001,0.024,0.054,0.019000001,0.027,0.025,0.033,0.001,0.002,0.72900003,0.80600005,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.012,0.07700001999999995
129,448.0,0.75600004,0.75600004,0.75500005,0.001,0.021000002,0.021000002,0.202,0.017,0.091000006,0.022000002,0.14400001,0.001,0.051000003,0.71400005,0.79700005,1.0,0.94600004,GP_oracle,dynamic,,GP,Oracle,0.001,0.08299999999999996
130,448.0,2.6580002,2.6580002,2.617,0.041,0.07,0.081,0.08800001,0.065000005,0.068,0.025,0.026,0.001,0.001,2.5200002,2.7970002,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.041,0.2769999999999997
131,448.0,2.5740001,2.5730002,2.617,-0.043,0.076000005,0.08800001,0.358,0.071,0.15400001,0.027,0.052,0.001,0.007,2.424,2.7250001,1.0,0.98200005,GP_oracle,stoch,,GP,Oracle,0.043,0.3010001
132,448.0,0.66,0.65900004,0.75500005,-0.095000006,0.049000002,0.10700001,0.317,0.096,0.24700001,0.127,1758.6061,0.020000001,52998596.0,0.56200004,0.75900006,1.0,0.27600002,Linear_observed,dynamic,,Linear,Obs.,0.095000006,0.19700001999999994
133,448.0,0.57600003,0.577,0.75500005,-0.179,0.068,0.19100001,0.402,0.178,0.31,0.23600002,1665.78,0.064,67565550.0,0.44300002,0.70900005,0.0,0.61600006,GP_observed,dynamic,,GP,Obs.,0.179,0.26600003
134,448.0,1.9290001,1.927,2.617,-0.688,0.127,0.70000005,0.99300003,0.689,0.77400005,0.263,0.27,0.072000004,0.096,1.6790001,2.184,0.0,0.21800001,Linear_observed,stoch,,Linear,Obs.,0.688,0.5049999000000001
135,448.0,1.9070001,1.9060001,2.617,-0.71000004,0.14,0.72400004,1.087,0.711,0.85,0.272,0.303,0.07700001,0.124000005,1.6330001,2.181,0.0,0.342,GP_observed,stoch,,GP,Obs.,0.71000004,0.5479999
136,448.0,0.66,0.65900004,0.75500005,-0.095000006,0.041,0.10300001,0.29200003,0.095000006,0.224,0.125,1485.1621,0.019000001,45001364.0,0.58400005,0.744,0.0,0.822,Linear_3S,dynamic,,Linear,3S,0.095000006,0.15999995
137,448.0,2.176,2.1750002,2.617,-0.441,0.12200001,0.45800003,0.70100003,0.441,0.55200005,0.16900001,0.19800001,0.031000001,0.055000003,1.9420002,2.4180002,0.0,0.632,Linear_3S,stoch,,Linear,3S,0.441,0.47599999999999976
138,448.0,0.62200004,0.62200004,0.75500005,-0.133,0.051000003,0.142,0.44200003,0.133,0.29000002,0.17600001,1295.5271,0.035,47195036.0,0.523,0.72200006,0.0,0.94600004,GP_3S,dynamic,,GP,3S,0.133,0.19900006000000003
139,448.0,2.0080001,2.0080001,2.617,-0.609,0.134,0.624,0.91400003,0.609,0.708,0.23300001,0.25500003,0.057000004,0.09,1.7450001,2.2710001,0.0,0.78000003,GP_3S,stoch,,GP,3S,0.609,0.5260000000000002
140,448.0,0.86100006,0.86100006,0.75500005,0.106000006,0.035,0.112,0.252,0.10700001,0.20500001,0.141,2568.04,0.022000002,95214030.0,0.79300004,0.93000007,0.0,0.19800001,Linear_1S,dynamic,,Linear,1S,0.106000006,0.13700002999999994
141,448.0,0.822,0.823,0.75500005,0.067,0.048,0.083000004,0.395,0.072000004,0.264,0.095000006,2572.6,0.012,100143150.0,0.72200006,0.91300005,1.0,0.49600002,GP_1S,dynamic,,GP,1S,0.067,0.1909999899999999
142,448.0,2.858,2.857,2.617,0.24100001,0.11800001,0.268,0.47700003,0.24300002,0.38300002,0.093,0.16600001,0.011000001,0.049000002,2.627,3.091,0.0,0.35000002,Linear_1S,stoch,,Linear,1S,0.24100001,0.4640000000000004
143,448.0,2.7410002,2.742,2.617,0.124000005,0.164,0.20600002,0.66400003,0.16700001,0.453,0.064,0.18,0.006,0.059000004,2.4220002,3.0590003,1.0,0.62200004,GP_1S,stoch,,GP,1S,0.124000005,0.6370001000000003
0,9.0,0.67800003,0.67800003,0.66700006,0.011000001,0.016,0.020000001,0.041,0.016,0.020000001,0.024,0.030000001,0.001,0.002,0.646,0.70900005,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.011000001,0.06300004999999997
1,9.0,0.65500003,0.65500003,0.66700006,-0.012,0.020000001,0.023000002,0.20700002,0.018000001,0.074,0.027,0.13000001,0.001,0.05,0.61600006,0.693,1.0,0.96800005,GP_oracle,dynamic,,GP,Oracle,0.012,0.07699993999999999
2,9.0,2.6710002,2.6720002,2.628,0.043,0.067,0.080000006,0.086,0.064,0.066,0.025,0.025,0.001,0.001,2.5400002,2.802,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.043,0.2619997999999999
