,idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand,model,type,abs_bias,ci_length
155,501.0,1.6710001,1.544,2.6200001,-0.94900006,0.75600004,1.0910001,1.3610001,0.95100003,1.1420001,0.41700003,0.425,0.416,0.51900005,0.49600002,3.6420002,1.0,0.99000007,BYM_3S,stoch,BYM,3S,0.94900006,3.14600018
156,501.0,0.52900004,0.52500004,0.69200003,-0.163,0.095000006,0.455,0.47400004,0.29900002,0.31100002,0.24200001,2409.1292,0.657,0.68500006,0.35300002,0.726,1.0,0.42200002,Linear_1S,dynamic,Linear,1S,0.163,0.37299997999999995
157,501.0,0.702,0.65900004,0.69200003,0.010000001,0.22100002,0.25,0.527,0.20300001,0.30200002,0.23300001,2674.7322,0.36100003,0.76100004,0.39800003,1.264,1.0,0.68600005,BYM_1S,dynamic,BYM,1S,0.010000001,0.8659999700000001
158,501.0,2.0340002,2.0180001,2.6200001,-0.586,0.36600003,0.726,0.82500005,0.60700005,0.665,0.23200001,0.24200001,0.277,0.31500003,1.3590001,2.7900002,1.0,0.66400003,Linear_1S,stoch,Linear,1S,0.586,1.4310001
159,501.0,2.7,2.5330002,2.6200001,0.080000006,0.85,0.425,0.97200006,0.34100002,0.70900005,0.23500001,0.28,0.162,0.37100002,1.5300001,4.86,1.0,1.0,BYM_1S,stoch,BYM,1S,0.080000006,3.3299999000000002
0,7.0,0.55200005,0.551,0.69200003,-0.14,0.068,0.37300003,0.39000002,0.14,0.164,0.20400001,0.13800001,0.53800005,0.564,0.42400002,0.689,0.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.14,0.26499997999999997
1,7.0,0.73800004,0.697,0.69200003,0.046000004,0.19600001,0.064,0.38000003,0.049000002,0.165,0.209,0.21200001,0.09200001,0.54800004,0.47200003,1.2240001,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.046000004,0.75200007
2,7.0,2.085,2.078,2.6200001,-0.535,0.256,0.537,0.606,0.535,0.545,0.20600002,0.21800001,0.20500001,0.231,1.603,2.6000001,0.0,0.374,Linear_oracle,stoch,Linear,Oracle,0.535,0.9970001
3,7.0,2.7900002,2.6350002,2.6200001,0.17,0.744,0.19800001,0.80300003,0.17,0.555,0.209,0.21300001,0.075,0.30600002,1.7870001,4.6400003,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.17,2.8530001999999994
4,7.0,0.246,0.245,0.69200003,-0.446,0.059000004,0.674,0.68100005,0.46,0.46300003,0.64400005,608.203,0.97300005,0.984,0.13000001,0.36600003,0.0,0.264,Linear_observed,dynamic,Linear,Obs.,0.446,0.23600001999999998
5,7.0,-0.29700002,-0.31300002,0.69200003,-0.989,0.674,1.595,1.8160001,0.989,1.177,1.429,4608.844,2.3040001,2.624,-1.217,0.656,0.0,0.73,BYM_observed,dynamic,BYM,Obs.,0.989,1.8730000000000002
6,7.0,0.924,0.92200005,2.6200001,-1.6960001,0.215,1.8500001,1.8640001,1.6960001,1.6960001,0.647,0.623,0.70600003,0.711,0.50600004,1.3570001,0.0,0.014,Linear_observed,stoch,Linear,Obs.,1.6960001,0.8510000600000001
7,7.0,-1.079,-1.113,2.6200001,-3.6990001,2.403,3.811,4.623,3.6990001,3.8860002,1.4120001,1.521,1.455,1.764,-4.3760004,2.2870002,0.0,0.42800003,BYM_observed,stoch,BYM,Obs.,3.6990001,6.6630006
8,7.0,0.38300002,0.38200003,0.69200003,-0.30900002,0.07,0.57000005,0.595,0.35900003,0.388,0.44700003,1419.1221,0.823,0.859,0.252,0.52500004,0.0,0.712,Linear_3S,dynamic,Linear,3S,0.30900002,0.27300004
9,7.0,1.4810001,1.4810001,2.6200001,-1.139,0.26200002,1.2490001,1.304,1.139,1.1500001,0.43500003,0.423,0.47700003,0.49800003,0.97900003,2.0040002,0.0,0.22800002,Linear_3S,stoch,Linear,3S,1.139,1.0250001700000002
10,7.0,0.72300005,0.66,0.69200003,0.031000001,0.337,0.39100003,0.878,0.27100003,0.42600003,0.367,2109.59,0.565,1.269,0.286,1.5960001,1.0,0.9760001,BYM_3S,dynamic,BYM,3S,0.031000001,1.3100001
11,7.0,2.792,2.552,2.6200001,0.172,1.3000001,0.467,1.457,0.377,1.079,0.372,0.43100002,0.178,0.55600005,1.1090001,6.162,1.0,1.0,BYM_3S,stoch,BYM,3S,0.172,5.0529999
12,7.0,0.666,0.66300005,0.69200003,-0.026,0.09900001,0.45600003,0.47500002,0.317,0.32700002,0.120000005,3313.62,0.65900004,0.68700004,0.48100004,0.87100005,1.0,0.35200003,Linear_1S,dynamic,Linear,1S,0.026,0.39000001
13,7.0,0.85200006,0.81000006,0.69200003,0.16000001,0.224,0.317,0.483,0.26500002,0.34600002,0.28500003,3952.5923,0.45700002,0.697,0.531,1.4130001,1.0,0.522,BYM_1S,dynamic,BYM,1S,0.16000001,0.8820001000000001
14,7.0,2.575,2.5600002,2.6200001,-0.045,0.38500002,0.43,0.595,0.33400002,0.45700002,0.11800001,0.177,0.164,0.22700001,1.8570001,3.3650002,1.0,0.92200005,Linear_1S,stoch,Linear,1S,0.045,1.5080000999999998
15,7.0,3.2930002,3.1290002,2.6200001,0.67300004,0.86500007,0.83500004,1.23,0.698,0.87600005,0.303,0.35300002,0.319,0.469,2.0530002,5.46,1.0,0.92600006,BYM_1S,stoch,BYM,1S,0.67300004,3.4069998
16,62.0,0.50100005,0.5,0.69200003,-0.19100001,0.068,0.316,0.33800003,0.19100001,0.192,0.277,0.26200002,0.45600003,0.48800004,0.372,0.63600004,0.0,0.1,Linear_oracle,dynamic,Linear,Oracle,0.19100001,0.26400004
17,62.0,0.615,0.59400004,0.69200003,-0.07700001,0.132,0.104,0.30200002,0.079,0.15,0.18300001,0.21900001,0.15100001,0.437,0.41900003,0.93700004,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.07700001,0.51800001
18,62.0,1.8970001,1.8920001,2.6200001,-0.72300005,0.254,0.757,0.80600005,0.72300005,0.725,0.27600002,0.275,0.289,0.30800003,1.414,2.4050002,0.0,0.0,Linear_oracle,stoch,Linear,Oracle,0.72300005,0.9910002
19,62.0,2.3330002,2.2540002,2.6200001,-0.287,0.50100005,0.33200002,0.62,0.287,0.48600003,0.18200001,0.18300001,0.127,0.23700002,1.5910001,3.5600002,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.287,1.9690001000000001
20,62.0,0.344,0.344,0.69200003,-0.34800002,0.062000003,0.53800005,0.549,0.38200003,0.386,0.503,1057.222,0.777,0.79300004,0.22500001,0.46600002,0.0,0.22200002,Linear_observed,dynamic,Linear,Obs.,0.34800002,0.24100001000000001
21,62.0,0.55200005,0.47400004,0.69200003,-0.14,0.273,0.42200002,0.75600004,0.314,0.409,0.37,1340.7611,0.61,1.092,0.25500003,1.279,1.0,0.69200003,BYM_observed,dynamic,BYM,Obs.,0.14,1.02399997
22,62.0,1.2780001,1.2770001,2.6200001,-1.342,0.22000001,1.5280001,1.5460001,1.342,1.348,0.512,0.483,0.583,0.59000003,0.851,1.7160001,0.0,0.094000004,Linear_observed,stoch,Linear,Obs.,1.342,0.8650001
23,62.0,2.068,1.7750001,2.6200001,-0.55200005,1.014,0.91700006,1.3840001,0.69000006,1.08,0.37,0.404,0.35000002,0.528,0.97700006,4.781,1.0,0.98800004,BYM_observed,stoch,BYM,Obs.,0.55200005,3.8039999399999997
24,62.0,0.393,0.39000002,0.69200003,-0.29900002,0.081,0.492,0.517,0.34100002,0.36100003,0.43300003,1281.7351,0.71000004,0.74700004,0.24400002,0.564,0.0,0.62,Linear_3S,dynamic,Linear,3S,0.29900002,0.31999997999999996
25,62.0,1.498,1.4890001,2.6200001,-1.1220001,0.30100003,1.256,1.312,1.1220001,1.136,0.42800003,0.41200003,0.47900003,0.50100005,0.93700004,2.127,0.0,0.26200002,Linear_3S,stoch,Linear,3S,1.1220001,1.1899999599999997
26,62.0,0.53300005,0.53900003,0.69200003,-0.15900001,0.34800002,0.39200002,0.777,0.29200003,0.45800003,0.432,1619.473,0.56600004,1.1220001,-0.046000004,1.2310001,1.0,0.89800006,BYM_3S,dynamic,BYM,3S,0.15900001,1.2770001039999999
27,62.0,2.0410001,2.062,2.6200001,-0.57900006,1.322,0.82900006,1.6100001,0.642,1.218,0.43,0.467,0.316,0.614,-0.117000006,4.7000003,1.0,1.0,BYM_3S,stoch,BYM,3S,0.57900006,4.817000306
28,62.0,0.57900006,0.57600003,0.69200003,-0.113000005,0.098000005,0.388,0.411,0.27600002,0.287,0.18300001,2623.5222,0.56100005,0.59400004,0.393,0.77800006,1.0,0.432,Linear_1S,dynamic,Linear,1S,0.113000005,0.38500006
29,62.0,0.79600006,0.75500005,0.69200003,0.104,0.23300001,0.344,0.60200006,0.261,0.326,0.261,3012.2183,0.497,0.87000006,0.462,1.3770001,1.0,0.652,BYM_1S,dynamic,BYM,1S,0.104,0.9150001000000001
30,62.0,2.1980002,2.187,2.6200001,-0.42200002,0.372,0.60300004,0.721,0.485,0.56600004,0.18100001,0.20700002,0.23,0.275,1.496,2.9510002,1.0,0.772,Linear_1S,stoch,Linear,1S,0.42200002,1.4550002000000002
31,62.0,3.0300002,2.871,2.6200001,0.41000003,0.88600004,0.586,1.082,0.49300003,0.78800005,0.264,0.324,0.224,0.41300002,1.7580001,5.2400002,1.0,0.97800004,BYM_1S,stoch,BYM,1S,0.41000003,3.4820000999999996
32,117.0,0.5,0.49800003,0.69200003,-0.192,0.069000006,0.356,0.37600002,0.192,0.19500001,0.27800003,0.23400001,0.51500005,0.54300004,0.36800003,0.638,0.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.192,0.26999997000000003
33,117.0,0.544,0.53400004,0.69200003,-0.148,0.09900001,0.25,0.31500003,0.148,0.16600001,0.23,0.21900001,0.36200002,0.455,0.381,0.768,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.148,0.387
34,117.0,1.891,1.8840001,2.6200001,-0.72900003,0.261,0.753,0.80600005,0.73,0.731,0.279,0.28100002,0.28800002,0.30800003,1.393,2.41,0.0,0.002,Linear_oracle,stoch,Linear,Oracle,0.72900003,1.0170000000000001
35,117.0,2.059,2.0210001,2.6200001,-0.56100005,0.37300003,0.586,0.70900005,0.56100005,0.60300004,0.22900002,0.23,0.224,0.27,1.4440001,2.9080002,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.56100005,1.4640001
36,117.0,0.34300002,0.34300002,0.69200003,-0.349,0.078,0.55300003,0.56600004,0.386,0.39200002,0.505,1085.3871,0.799,0.818,0.193,0.49400002,0.0,0.26200002,Linear_observed,dynamic,Linear,Obs.,0.349,0.30100002
37,117.0,-0.30400002,-0.504,0.69200003,-0.99600005,0.36900002,1.373,1.452,0.99600005,1.0400001,1.439,3855.0571,1.9840001,2.0970001,-0.541,0.335,0.0,0.44200003,BYM_observed,dynamic,BYM,Obs.,0.99600005,0.8760000000000001
38,117.0,1.273,1.273,2.6200001,-1.3470001,0.27800003,1.5320001,1.5600001,1.3470001,1.3560001,0.514,0.48800004,0.58500004,0.596,0.73700005,1.815,0.0,0.134,Linear_observed,stoch,Linear,Obs.,1.3470001,1.07799995
39,117.0,-1.059,-1.7420001,2.6200001,-3.6790001,1.2930001,3.8260002,4.0870004,3.6790001,3.68,1.404,1.422,1.46,1.5600001,-1.9280001,1.177,0.0,0.016,BYM_observed,stoch,BYM,Obs.,3.6790001,3.1050001
40,117.0,0.342,0.33800003,0.69200003,-0.35000002,0.072000004,0.55,0.568,0.37500003,0.39100003,0.50600004,917.19904,0.795,0.82100004,0.208,0.49300003,0.0,0.54200006,Linear_3S,dynamic,Linear,3S,0.35000002,0.28500002999999996
41,117.0,1.3110001,1.299,2.6200001,-1.309,0.27100003,1.4360001,1.4740001,1.3100001,1.3130001,0.5,0.48100004,0.54800004,0.563,0.80200005,1.868,0.0,0.106000006,Linear_3S,stoch,Linear,3S,1.309,1.0659999500000001
42,117.0,0.36200002,0.367,0.69200003,-0.33,0.13000001,0.483,0.558,0.351,0.384,0.47900003,905.11804,0.698,0.80600005,-0.011000001,0.60400003,0.0,0.67,BYM_3S,dynamic,BYM,3S,0.33,0.615000031
43,117.0,1.3870001,1.409,2.6200001,-1.233,0.49400002,1.3750001,1.4790001,1.233,1.2570001,0.47300002,0.45800003,0.52500004,0.564,-0.043,2.3100002,0.0,0.36800003,BYM_3S,stoch,BYM,3S,1.233,2.3530002000000003
44,117.0,0.46500003,0.46300003,0.69200003,-0.22700001,0.087000005,0.46400002,0.48100004,0.30800003,0.316,0.328,1705.3281,0.671,0.69500005,0.3,0.642,0.0,0.39400002,Linear_1S,dynamic,Linear,1S,0.22700001,0.342
45,117.0,0.53300005,0.51600003,0.69200003,-0.15900001,0.13800001,0.323,0.43800002,0.24100001,0.28800002,0.266,1716.8231,0.467,0.633,0.319,0.86,1.0,0.564,BYM_1S,dynamic,BYM,1S,0.15900001,0.5409999999999999
46,117.0,1.779,1.769,2.6200001,-0.841,0.33100003,0.96400005,1.0270001,0.845,0.86500007,0.32200003,0.31300002,0.36800003,0.39200002,1.151,2.45,0.0,0.354,Linear_1S,stoch,Linear,1S,0.841,1.2990000000000002
47,117.0,2.0400002,1.9720001,2.6200001,-0.58000004,0.52900004,0.74600005,0.92700005,0.611,0.74100006,0.261,0.27100003,0.28500003,0.354,1.2240001,3.2910001,1.0,0.95600003,BYM_1S,stoch,BYM,1S,0.58000004,2.067
48,172.0,0.57000005,0.568,0.69200003,-0.12200001,0.072000004,0.31500003,0.33800003,0.123,0.149,0.18200001,0.142,0.455,0.48800004,0.43300003,0.717,1.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.12200001,0.28399997
49,172.0,0.71400005,0.684,0.69200003,0.022000002,0.165,0.034,0.33100003,0.027,0.142,0.17500001,0.18200001,0.05,0.47900003,0.47700003,1.1370001,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.022000002,0.66000007
50,172.0,2.151,2.1450002,2.6200001,-0.469,0.27100003,0.47200003,0.558,0.469,0.48700002,0.18300001,0.193,0.18,0.21300001,1.6400001,2.7040002,1.0,0.666,Linear_oracle,stoch,Linear,Oracle,0.469,1.0640001
51,172.0,2.7,2.5870001,2.6200001,0.080000006,0.62600005,0.096,0.66400003,0.080000006,0.467,0.17500001,0.179,0.037,0.254,1.8050001,4.3110003,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.080000006,2.5060002
52,172.0,0.404,0.404,0.69200003,-0.28800002,0.07,0.51600003,0.528,0.356,0.36100003,0.416,1528.774,0.74600005,0.763,0.26700002,0.545,0.0,0.268,Linear_observed,dynamic,Linear,Obs.,0.28800002,0.27799998000000004
53,172.0,-0.291,-0.36900002,0.69200003,-0.98300004,0.26500002,1.3640001,1.452,0.984,0.984,1.4210001,2411.4832,1.9710001,2.0970001,-0.564,0.136,0.0,0.1,BYM_observed,dynamic,BYM,Obs.,0.98300004,0.7
54,172.0,1.475,1.4740001,2.6200001,-1.1450001,0.24800001,1.3610001,1.3870001,1.156,1.1700001,0.437,0.41700003,0.51900005,0.52900004,0.99500006,1.9740001,0.0,0.2,Linear_observed,stoch,Linear,Obs.,1.1450001,0.9790000400000001
55,172.0,-0.99600005,-1.3160001,2.6200001,-3.6160002,0.92,3.7560003,3.8920002,3.6160002,3.6160002,1.3800001,1.3970001,1.434,1.485,-1.8730001,0.52000004,0.0,0.0,BYM_observed,stoch,BYM,Obs.,3.6160002,2.39300014
56,172.0,0.33900002,0.335,0.69200003,-0.35300002,0.07,0.56200004,0.58100003,0.38000003,0.39600003,0.51000005,974.14703,0.81200004,0.84000003,0.21200001,0.485,0.0,0.554,Linear_3S,dynamic,Linear,3S,0.35300002,0.27299998999999997
57,172.0,1.3260001,1.314,2.6200001,-1.294,0.272,1.422,1.4640001,1.294,1.299,0.49400002,0.47500002,0.54300004,0.559,0.82600003,1.8850001,0.0,0.13800001,Linear_3S,stoch,Linear,3S,1.294,1.0590000700000002
58,172.0,0.409,0.39100003,0.69200003,-0.28300002,0.142,0.43100002,0.55600005,0.314,0.36600003,0.42400002,1067.0641,0.62200004,0.80300003,0.192,0.758,1.0,0.726,BYM_3S,dynamic,BYM,3S,0.28300002,0.5660000000000001
59,172.0,1.598,1.5270001,2.6200001,-1.0220001,0.551,1.174,1.32,1.024,1.1110001,0.40800002,0.40600002,0.448,0.504,0.78000003,2.95,1.0,0.83000004,BYM_3S,stoch,BYM,3S,1.0220001,2.16999997
60,172.0,0.49400002,0.49100003,0.69200003,-0.19800001,0.086,0.45400003,0.47100002,0.3,0.30900002,0.287,1999.4521,0.657,0.68100005,0.335,0.67300004,0.0,0.39200002,Linear_1S,dynamic,Linear,1S,0.19800001,0.33800004
61,172.0,0.64500004,0.601,0.69200003,-0.047000002,0.202,0.256,0.52000004,0.19900002,0.298,0.23600002,2207.694,0.37,0.75100005,0.37600002,1.1830001,1.0,0.642,BYM_1S,dynamic,BYM,1S,0.047000002,0.8070000800000001
62,172.0,1.9490001,1.937,2.6200001,-0.671,0.34100002,0.814,0.89100003,0.683,0.725,0.26000002,0.261,0.31100002,0.34,1.314,2.66,1.0,0.564,Linear_1S,stoch,Linear,1S,0.671,1.346
63,172.0,2.535,2.361,2.6200001,-0.085,0.79300004,0.45400003,0.93100005,0.35500002,0.70000005,0.23200001,0.272,0.17300001,0.35500002,1.4770001,4.638,1.0,1.0,BYM_1S,stoch,BYM,1S,0.085,3.1609999
64,227.0,0.58000004,0.578,0.69200003,-0.112,0.07300001,0.27,0.29700002,0.112,0.135,0.16900001,0.13800001,0.39000002,0.42900002,0.44300002,0.72700006,1.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.112,0.28400003999999995
65,227.0,0.711,0.679,0.69200003,0.019000001,0.16600001,0.041,0.33900002,0.019000001,0.13900001,0.177,0.17400001,0.059000004,0.49,0.47900003,1.123,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.019000001,0.64399997
66,227.0,2.1910002,2.1850002,2.6200001,-0.42900002,0.275,0.43300003,0.527,0.42900002,0.45100003,0.17,0.177,0.165,0.201,1.677,2.7470002,1.0,0.82800007,Linear_oracle,stoch,Linear,Oracle,0.42900002,1.0700002
67,227.0,2.6910002,2.5700002,2.6200001,0.071,0.628,0.072000004,0.66,0.071,0.469,0.177,0.18,0.027,0.252,1.8140001,4.254,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.071,2.4399998999999997
68,227.0,0.29200003,0.29200003,0.69200003,-0.4,0.07,0.587,0.59800005,0.418,0.42200002,0.578,708.19403,0.84800005,0.864,0.158,0.432,0.0,0.286,Linear_observed,dynamic,Linear,Obs.,0.4,0.274
69,227.0,0.34500003,0.21100001,0.69200003,-0.347,0.31,1.0760001,1.1570001,0.55700004,0.65300006,0.633,2920.0051,1.5550001,1.672,0.083000004,0.874,1.0,0.59400004,BYM_observed,dynamic,BYM,Obs.,0.347,0.790999996
70,227.0,1.1110001,1.1090001,2.6200001,-1.5090001,0.26200002,1.6790001,1.702,1.5090001,1.5120001,0.57600003,0.549,0.64100003,0.65000004,0.611,1.631,0.0,0.066,Linear_observed,stoch,Linear,Obs.,1.5090001,1.02
71,227.0,1.2650001,0.77400005,2.6200001,-1.355,1.1420001,1.5890001,2.032,1.365,1.8410001,0.63000005,0.707,0.60700005,0.77500004,0.29900002,3.213,1.0,0.64400005,BYM_observed,stoch,BYM,Obs.,1.355,2.9139999800000003
72,227.0,0.34100002,0.34,0.69200003,-0.351,0.075,0.55,0.57000005,0.37800002,0.39200002,0.508,987.517,0.795,0.82400006,0.19900002,0.48900002,0.0,0.546,Linear_3S,dynamic,Linear,3S,0.351,0.29
73,227.0,1.2900001,1.289,2.6200001,-1.33,0.27600002,1.4590001,1.4970001,1.3310001,1.3340001,0.508,0.48800004,0.55700004,0.57100004,0.76000005,1.8310001,0.0,0.08800001,Linear_3S,stoch,Linear,3S,1.33,1.0710000499999999
74,227.0,0.39400002,0.374,0.69200003,-0.298,0.18100001,0.42900002,0.61600006,0.321,0.39800003,0.462,902.55707,0.62,0.89000005,0.13100001,0.85700005,1.0,0.694,BYM_3S,dynamic,BYM,3S,0.298,0.72600004
75,227.0,1.4950001,1.419,2.6200001,-1.125,0.684,1.2830001,1.4690001,1.125,1.241,0.46100003,0.45600003,0.49,0.56100005,0.503,3.2640002,1.0,0.924,BYM_3S,stoch,BYM,3S,1.125,2.7610002
76,227.0,0.47100002,0.469,0.69200003,-0.22100002,0.087000005,0.46,0.47700003,0.30600002,0.314,0.32000002,1892.2501,0.66400003,0.689,0.307,0.648,0.0,0.404,Linear_1S,dynamic,Linear,1S,0.22100002,0.341
77,227.0,0.684,0.63100004,0.69200003,-0.008,0.245,0.34100002,0.65500003,0.25100002,0.33600003,0.27,2101.9302,0.49300003,0.94600004,0.354,1.299,1.0,0.71400005,BYM_1S,dynamic,BYM,1S,0.008,0.945
78,227.0,1.7700001,1.7620001,2.6200001,-0.85,0.32200003,0.97300005,1.0320001,0.85300004,0.87000006,0.32500002,0.314,0.37100002,0.39400002,1.161,2.4220002,0.0,0.33800003,Linear_1S,stoch,Linear,1S,0.85,1.2610001999999998
79,227.0,2.584,2.384,2.6200001,-0.036000002,0.92600006,0.455,1.051,0.356,0.791,0.27,0.31,0.17400001,0.40100002,1.3440001,4.913,1.0,1.0,BYM_1S,stoch,BYM,1S,0.036000002,3.5689999000000006
80,282.0,0.53400004,0.53300005,0.69200003,-0.158,0.07,0.314,0.337,0.158,0.165,0.23,0.187,0.453,0.48700002,0.402,0.675,0.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.158,0.273
81,282.0,0.794,0.76400006,0.69200003,0.102000006,0.19900002,0.3,0.53300005,0.102000006,0.194,0.23600002,0.209,0.43400002,0.77000004,0.49500003,1.266,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.102000006,0.7709999700000001
82,282.0,2.019,2.015,2.6200001,-0.601,0.263,0.61700004,0.68100005,0.60200006,0.606,0.231,0.23500001,0.23500001,0.26000002,1.5220001,2.549,0.0,0.15,Linear_oracle,stoch,Linear,Oracle,0.601,1.0269998999999999
83,282.0,3.0110002,2.8980002,2.6200001,0.39100003,0.75500005,0.39200002,0.87700003,0.39100003,0.63000005,0.23700002,0.24700001,0.15,0.335,1.876,4.808,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.39100003,2.932
84,282.0,0.24400002,0.24400002,0.69200003,-0.448,0.072000004,0.619,0.63000005,0.45400003,0.45800003,0.648,423.42603,0.89500004,0.9110001,0.105000004,0.38700002,0.0,0.238,Linear_observed,dynamic,Linear,Obs.,0.448,0.282000016
85,282.0,-0.377,-0.35700002,0.69200003,-1.069,0.38500002,1.5300001,1.6100001,1.069,1.092,1.5450001,3450.674,2.21,2.3260002,-0.92600006,0.13100001,0.0,0.324,BYM_observed,dynamic,BYM,Obs.,1.069,1.05700007
86,282.0,0.92100006,0.92,2.6200001,-1.6990001,0.24900001,1.858,1.8770001,1.6990001,1.7,0.648,0.623,0.70900005,0.716,0.44300002,1.414,0.0,0.026,Linear_observed,stoch,Linear,Obs.,1.6990001,0.97099998
87,282.0,-1.2720001,-1.202,2.6200001,-3.8920002,1.2470001,4.03,4.276,3.8920002,3.8920002,1.485,1.5100001,1.5380001,1.6320001,-3.0630002,0.38000003,0.0,0.0,BYM_observed,stoch,BYM,Obs.,3.8920002,3.44300023
88,282.0,0.34,0.33800003,0.69200003,-0.35200003,0.07,0.544,0.56200004,0.37600002,0.39000002,0.509,881.947,0.785,0.81100005,0.21200001,0.485,0.0,0.522,Linear_3S,dynamic,Linear,3S,0.35200003,0.27299998999999997
89,282.0,1.3100001,1.304,2.6200001,-1.3100001,0.26700002,1.439,1.475,1.3100001,1.314,0.5,0.48000002,0.549,0.563,0.81700003,1.8590001,0.0,0.094000004,Linear_3S,stoch,Linear,3S,1.3100001,1.04200007
90,282.0,0.43500003,0.409,0.69200003,-0.257,0.15300001,0.38200003,0.632,0.28,0.39200002,0.395,887.874,0.551,0.91300005,0.22700001,0.80100006,1.0,0.694,BYM_3S,dynamic,BYM,3S,0.257,0.57400005
91,282.0,1.677,1.5780001,2.6200001,-0.943,0.59000003,1.123,1.292,0.95100003,1.0680001,0.386,0.38900003,0.42900002,0.49300003,0.89100003,3.0820003,1.0,0.86600006,BYM_3S,stoch,BYM,3S,0.943,2.19100027
92,282.0,0.46,0.45800003,0.69200003,-0.23200001,0.08400001,0.45700002,0.47400004,0.307,0.314,0.337,1655.9911,0.66,0.684,0.30100003,0.632,0.0,0.384,Linear_1S,dynamic,Linear,1S,0.23200001,0.33099997000000003
93,282.0,0.59900004,0.555,0.69200003,-0.093,0.20600002,0.296,0.59000003,0.224,0.32200003,0.268,1638.446,0.42800003,0.85200006,0.33,1.1400001,1.0,0.624,BYM_1S,dynamic,BYM,1S,0.093,0.8100000999999999
94,282.0,1.7720001,1.764,2.6200001,-0.84800005,0.32500002,0.97300005,1.033,0.85200006,0.87000006,0.32500002,0.314,0.37100002,0.39400002,1.1620001,2.437,0.0,0.328,Linear_1S,stoch,Linear,1S,0.84800005,1.2749998999999999
95,282.0,2.3070002,2.138,2.6200001,-0.31300002,0.79300004,0.574,0.99500006,0.441,0.768,0.263,0.291,0.21900001,0.38000003,1.273,4.394,1.0,1.0,BYM_1S,stoch,BYM,1S,0.31300002,3.1210000000000004
96,337.0,0.522,0.51900005,0.69200003,-0.17,0.072000004,0.307,0.33100003,0.17,0.17500001,0.24700001,0.21800001,0.44400004,0.47900003,0.388,0.66800004,0.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.17,0.28000004
97,337.0,0.72900003,0.69200003,0.69200003,0.037,0.202,0.194,0.467,0.086,0.178,0.21400002,0.21200001,0.28,0.675,0.45400003,1.207,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.037,0.7529999700000001
98,337.0,1.9750001,1.9660001,2.6200001,-0.64500004,0.27,0.669,0.731,0.646,0.64900005,0.24700001,0.24900001,0.25500003,0.279,1.4720001,2.525,0.0,0.07,Linear_oracle,stoch,Linear,Oracle,0.64500004,1.0529998999999999
99,337.0,2.765,2.6250002,2.6200001,0.14500001,0.76600003,0.156,0.81100005,0.147,0.572,0.215,0.22100002,0.059000004,0.30900002,1.725,4.583,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.14500001,2.858
100,337.0,0.384,0.38200003,0.69200003,-0.30800003,0.076000005,0.48800004,0.503,0.351,0.356,0.44500002,1269.4501,0.70500004,0.72700006,0.24000001,0.53900003,0.0,0.27600002,Linear_observed,dynamic,Linear,Obs.,0.30800003,0.2990000199999999
101,337.0,-0.126,-0.13800001,0.69200003,-0.818,0.531,1.4490001,1.5760001,0.818,1.016,1.182,4643.0483,2.0930002,2.278,-0.758,0.53000003,0.0,0.67600006,BYM_observed,dynamic,BYM,Obs.,0.818,1.28800003
102,337.0,1.4350001,1.429,2.6200001,-1.1850001,0.27600002,1.393,1.424,1.1910001,1.207,0.45200002,0.43,0.532,0.54300004,0.90900004,1.996,0.0,0.20600002,Linear_observed,stoch,Linear,Obs.,1.1850001,1.08699996
103,337.0,-0.47300002,-0.52000004,2.6200001,-3.0930002,1.881,3.1920002,3.8220003,3.0930002,3.1610003,1.1810001,1.2270001,1.218,1.4590001,-2.719,1.868,0.0,0.268,BYM_observed,stoch,BYM,Obs.,3.0930002,4.587
104,337.0,0.34100002,0.33900002,0.69200003,-0.351,0.07700001,0.53000003,0.549,0.37500003,0.38700002,0.507,914.5491,0.76500005,0.79300004,0.193,0.497,0.0,0.5,Linear_3S,dynamic,Linear,3S,0.351,0.304
